"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedSequences","basisOfRecord","canonicalName","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","combinationAuthors","combinationYear","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","degreeOfEstablishment","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","higherGeographyID","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/nick","http://unknown.org/verbatimLabel","identificationID","identificationQualifier","identificationRemarks","identifiedBy","identifier","individualCount","infraspecificEpithet","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismQuantity","organismQuantityType","organismRemarks","organismScope","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimIdentification","verbatimLocality","verbatimScientificName","verbatimSRS","verbatimTaxonRank","vernacularName","vitality","year","downloadDate"
"85","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1030","Mammalia",359,"Vereda Calles, Sitio El Macho, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,11,NA,"En colección",NA,NA,NA,284,NA,"2014-10-11",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 382",NA,"Colombia","3390875428","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,"Juan Fernando Díaz Nieto",NA,NA,"Las coordenadas no coinciden con el municipio. verbatimCoordinates:6,008994, -76,003915 | decimalCoordinates:6.008994, -76.003915",NA,NA,"Borde de quebrada","Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Juan Fernando Díaz","ITM:CSJ-m:1030",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875428,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.442+00:00","2025-01-31T21:56:36.442+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Vereda Calles, Sitio El Macho",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1030","Mamas no evidentes.","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa Sherman","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",284,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"86","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1051","Mammalia",359,"Vereda Calles, Sitio El Macho, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,13,NA,"En colección",NA,NA,NA,286,NA,"2014-10-13",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 403",NA,"Colombia","3390875325","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,"Juan Fernando Díaz Nieto",NA,NA,"Las coordenadas no coinciden con el municipio. verbatimCoordinates:6,008994, -76,003915 | decimalCoordinates:6.008994, -76.003915",NA,NA,"Bosque ripario","Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1051",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875325,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.418+00:00","2025-01-31T21:56:36.418+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Juvenile","Vereda Calles, Sitio El Macho",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1051","Se encontró con evidentes daños en la pata y cola, sin embargo estaba completo. Aparentemente es una hembra juvenil, sin evidencia de mamas. Colecta adicional: tejido muscular de los maseteros","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa victor","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",286,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"87","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1056","Mammalia",359,"Vereda Calles, Sitio El Macho, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,13,NA,"En colección",NA,NA,NA,286,NA,"2014-10-13",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 408",NA,"Colombia","3390875304","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,"Juan Fernando Díaz Nieto",NA,NA,"Las coordenadas no coinciden con el municipio. verbatimCoordinates:6,008994, -76,003915 | decimalCoordinates:6.008994, -76.003915",NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1056",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875304,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.407+00:00","2025-01-31T21:56:36.407+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Vereda Calles, Sitio El Macho",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1056","Presenta la pina incompleta (izquierda). Testículos inguinales. Colecta adicional: tejido muscular, ectoparásitos","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",286,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"88","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1084","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,17,NA,"En colección",NA,NA,NA,290,NA,"2014-10-17",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 436",NA,"Colombia","3390875327","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1084",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875327,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.406+00:00","2025-01-31T21:56:36.406+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1084","Testículos escrotales. Fémur y colomna quebrados. Nariz, patas y abazones roidas por hormigas. Colecta adicional: tejido muscular maseteros, semillas","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn + hio)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa victor","Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",290,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"89","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1093","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,17,NA,"En colección",NA,NA,NA,290,NA,"2014-10-17",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 445",NA,"Colombia","3390875310","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1093",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875310,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.407+00:00","2025-01-31T21:56:36.407+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Juvenile","Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1093","Aparentemente juvenil, ya que sus mamas apenas pueden observarse. Avanzado estado de descomposición. Colecta adicional: tejido muscular maseteros, ectoparásitos, semillas","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",290,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"90","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1096","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,17,NA,"En colección",NA,NA,NA,290,NA,"2014-10-17",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 448",NA,"Colombia","3390875306","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1096",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875306,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.427+00:00","2025-01-31T21:56:36.427+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult","Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1096","Mamas bien evidentes, areola desprovista de pelos. Avanzado estado de descomposición. El cráneo sufrió graves daños por el golpe de la trampa. Colecta adicional: tejido muscular maseteros","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn + esq)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa victor","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",290,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"91","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1119","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,18,NA,"En colección",NA,NA,NA,291,NA,"2014-10-18",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 471",NA,"Colombia","3390876025","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1119",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390876025,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.576+00:00","2025-01-31T21:56:36.576+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult","Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1119","Mamas apenas evidentes. En avanzado estado de descomposición al momento de la preparación. Colecta adicional: semillas en etanol 96%, tejido muscular maseteros, ectoparásitos","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",291,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"92","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1120","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,18,NA,"En colección",NA,NA,NA,291,NA,"2014-10-18",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 472",NA,"Colombia","3390876016","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1120",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390876016,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.575+00:00","2025-01-31T21:56:36.575+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult","Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1120","Mamas evidentes. En avanzado estado de descomposición. Colecta adicional: tejido muscular maseteros, ectoparásitos","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn + hio)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",291,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"93","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1122","Mammalia",359,"Cabaña Calles PNN Las Orquídeas, margen derecha del río Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,18,NA,"En colección",NA,NA,NA,291,NA,"2014-10-18",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 474",NA,"Colombia","3390876008","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,"Bosque ripario","Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Juan Fernando Díaz","ITM:CSJ-m:1122",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390876008,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.574+00:00","2025-01-31T21:56:36.574+00:00",6.52269,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Cabaña Calles PNN Las Orquídeas, margen derecha del río Calles",NA,NA,NA,-76.25361,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1122","Testículos escrotales. Colecta adicional: 2 semillas colectadas en seco","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",291,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"94","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1139","Mammalia",359,"Cabaña Calles PNN Las Orquídeas, Qda. La Agudelo parte baja, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,20,NA,"En colección",NA,NA,NA,293,NA,"2014-10-20",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 491",NA,"Colombia","3390875973","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,"Borde de quebrada","Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Juan Manuel Martínez","ITM:CSJ-m:1139",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390875973,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.570+00:00","2025-01-31T21:56:36.570+00:00",6.51742,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Cabaña Calles PNN Las Orquídeas, Qda. La Agudelo parte baja",NA,NA,NA,-76.252286,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1139","Mamas pequeñas, no lactante, areola con pelos, 3 pares. Colecta adicional: ectoparásitos","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn + hio)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",293,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
"95","Heteromys australis Thomas, 1901",2439568,NA,"Antioquia","Urrao",NA,"PRESERVED_SPECIMEN",NA,"CSJ-m 1147","Mammalia",359,"Vereda Calles, Antioquia, Urrao, Colombia, SOUTH_AMERICA","CSJ-m","https://scientific-collections.gbif.org/collection/f2b9b359-0513-46b0-859e-412b351f04bb",NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Colombia",110,NA,"719fcac3-f4a1-49d1-ba9e-62522d0dbd22","Colección de mastozoología del Museo de Ciencias Naturales de La Salle",NA,21,NA,"En colección",NA,NA,NA,294,NA,"2014-10-21",NA,NA,NA,NA,"Heteromyidae",5504,NA,"JFD 499",NA,"Colombia","3390876058","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Juan Fernando Díaz Nieto",NA,NA,NA,NA,NA,"Corriente de agua","Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Heteromys",NA,NA,"c4f66525-4d36-4c18-82ac-98e088f54db4",NA,NA,NA,NA,NA,NA,"Edilson Patiño","ITM:CSJ-m:1147",1,NA,"68845aab-a453-4816-b36d-a3ec8455deb0","Instituto Tecnológico Metropolitano (ITM)","800.214.750-7",NA,FALSE,"CO",FALSE,"LC",3390876058,"Animalia",1,NA,"2025-01-22T19:34:56.959+00:00","2025-01-31T21:56:36.585+00:00","2025-01-31T21:56:36.585+00:00",6.313889,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Adult","Vereda Calles",NA,NA,NA,-76.131111,NA,NA,10,NA,NA,NA,NA,"ITM:CSJ-m:1147","Testículos inguinales. Colecta adicional: tejido muscular maseteros, ectoparásitos.","PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Piel en animal entero (ETOH - Etanol)|óseos (Cr + mn + hio)",NA,NA,"EML","LATIN_AMERICA","CO","34770310-601a-43e0-84fb-ed81661c2d00","Juan Fernando Díaz Nieto",NA,NA,NA,"Instituto Tecnológico Metropolitano (ITM)",NA,NA,"Trampa pitfall","Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",294,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,2025-04-14
